0.05 	0.0003125 	0.005 	0.0327535
0.05 	0.0009375 	0.005 	0.0327962
0.05 	0.0015625 	0.005 	0.032831
0.05 	0.0021875 	0.005 	0.0328604
0.05 	0.0028125 	0.005 	0.0328873
0.05 	0.0034375 	0.005 	0.0329116
0.05 	0.0040625 	0.005 	0.032933
0.05 	0.0046875 	0.005 	0.0329515
0.05 	0.0053125 	0.005 	0.0329669
0.05 	0.0059375 	0.005 	0.0329793
0.05 	0.0065625 	0.005 	0.0329883
0.05 	0.0071875 	0.005 	0.032994
0.05 	0.0078125 	0.005 	0.032996
0.05 	0.0084375 	0.005 	0.0329942
0.05 	0.0090625 	0.005 	0.0329885
0.05 	0.0096875 	0.005 	0.0329785
0.05 	0.0103125 	0.005 	0.032964
0.05 	0.0109375 	0.005 	0.0329448
0.05 	0.0115625 	0.005 	0.0329207
0.05 	0.0121875 	0.005 	0.0328912
0.05 	0.0128125 	0.005 	0.0328563
0.05 	0.0134375 	0.005 	0.0328155
0.05 	0.0140625 	0.005 	0.0327685
0.05 	0.0146875 	0.005 	0.032715
0.05 	0.0153125 	0.005 	0.0326546
0.05 	0.0159375 	0.005 	0.0325871
0.05 	0.0165625 	0.005 	0.0325119
0.05 	0.0171875 	0.005 	0.0324287
0.05 	0.0178125 	0.005 	0.0323372
0.05 	0.0184375 	0.005 	0.0322369
0.05 	0.0190625 	0.005 	0.0321273
0.05 	0.0196875 	0.005 	0.0320081
0.05 	0.0203125 	0.005 	0.0318787
0.05 	0.0209375 	0.005 	0.0317387
0.05 	0.0215625 	0.005 	0.0315877
0.05 	0.0221875 	0.005 	0.0314249
0.05 	0.0228125 	0.005 	0.0312501
0.05 	0.0234375 	0.005 	0.0310626
0.05 	0.0240625 	0.005 	0.0308618
0.05 	0.0246875 	0.005 	0.0306472
0.05 	0.0253125 	0.005 	0.0304182
0.05 	0.0259375 	0.005 	0.0301742
0.05 	0.0265625 	0.005 	0.0299145
0.05 	0.0271875 	0.005 	0.0296385
0.05 	0.0278125 	0.005 	0.0293456
0.05 	0.0284375 	0.005 	0.029035
0.05 	0.0290625 	0.005 	0.0287061
0.05 	0.0296875 	0.005 	0.0283582
0.05 	0.0303125 	0.005 	0.0279906
0.05 	0.0309375 	0.005 	0.0276024
0.05 	0.0315625 	0.005 	0.0271931
0.05 	0.0321875 	0.005 	0.0267618
0.05 	0.0328125 	0.005 	0.0263078
0.05 	0.0334375 	0.005 	0.0258303
0.05 	0.0340625 	0.005 	0.0253285
0.05 	0.0346875 	0.005 	0.0248016
0.05 	0.0353125 	0.005 	0.0242489
0.05 	0.0359375 	0.005 	0.0236695
0.05 	0.0365625 	0.005 	0.0230626
0.05 	0.0371875 	0.005 	0.0224275
0.05 	0.0378125 	0.005 	0.0217633
0.05 	0.0384375 	0.005 	0.0210694
0.05 	0.0390625 	0.005 	0.0203448
0.05 	0.0396875 	0.005 	0.0195888
0.05 	0.0403125 	0.005 	0.0188007
0.05 	0.0409375 	0.005 	0.0179798
0.05 	0.0415625 	0.005 	0.0171254
0.05 	0.0421875 	0.005 	0.0162367
0.05 	0.0428125 	0.005 	0.0153133
0.05 	0.0434375 	0.005 	0.0143543
0.05 	0.0440625 	0.005 	0.0133593
0.05 	0.0446875 	0.005 	0.0123278
0.05 	0.0453125 	0.005 	0.0112593
0.05 	0.0459375 	0.005 	0.0101534
0.05 	0.0465625 	0.005 	0.0090097
0.05 	0.0471875 	0.005 	0.00782794
0.05 	0.0478125 	0.005 	0.00660793
0.05 	0.0484375 	0.005 	0.00534952
0.05 	0.0490625 	0.005 	0.00405269
0.05 	0.0496875 	0.005 	0.00271749
0.05 	0.0503125 	0.005 	0.00134408
0.05 	0.0509375 	0.005 	-6.72683e-05
0.05 	0.0515625 	0.005 	-0.00151617
0.05 	0.0521875 	0.005 	-0.00300211
0.05 	0.0528125 	0.005 	-0.00452446
0.05 	0.0534375 	0.005 	-0.00608245
0.05 	0.0540625 	0.005 	-0.00767516
0.05 	0.0546875 	0.005 	-0.00930152
0.05 	0.0553125 	0.005 	-0.0109603
0.05 	0.0559375 	0.005 	-0.0126502
0.05 	0.0565625 	0.005 	-0.0143695
0.05 	0.0571875 	0.005 	-0.0161166
0.05 	0.0578125 	0.005 	-0.0178896
0.05 	0.0584375 	0.005 	-0.0196863
0.05 	0.0590625 	0.005 	-0.0215045
0.05 	0.0596875 	0.005 	-0.0233418
0.05 	0.0603125 	0.005 	-0.0251953
0.05 	0.0609375 	0.005 	-0.0270622
0.05 	0.0615625 	0.005 	-0.0289396
0.05 	0.0621875 	0.005 	-0.030824
0.05 	0.0628125 	0.005 	-0.032712
0.05 	0.0634375 	0.005 	-0.0346
0.05 	0.0640625 	0.005 	-0.0364842
0.05 	0.0646875 	0.005 	-0.0383604
0.05 	0.0653125 	0.005 	-0.0402246
0.05 	0.0659375 	0.005 	-0.0420723
0.05 	0.0665625 	0.005 	-0.043899
0.05 	0.0671875 	0.005 	-0.0457001
0.05 	0.0678125 	0.005 	-0.0474708
0.05 	0.0684375 	0.005 	-0.0492062
0.05 	0.0690625 	0.005 	-0.0509014
0.05 	0.0696875 	0.005 	-0.0525512
0.05 	0.0703125 	0.005 	-0.0541508
0.05 	0.0709375 	0.005 	-0.0556949
0.05 	0.0715625 	0.005 	-0.0571785
0.05 	0.0721875 	0.005 	-0.0585967
0.05 	0.0728125 	0.005 	-0.0599444
0.05 	0.0734375 	0.005 	-0.0612168
0.05 	0.0740625 	0.005 	-0.0624093
0.05 	0.0746875 	0.005 	-0.0635173
0.05 	0.0753125 	0.005 	-0.0645367
0.05 	0.0759375 	0.005 	-0.0654633
0.05 	0.0765625 	0.005 	-0.0662935
0.05 	0.0771875 	0.005 	-0.067024
0.05 	0.0778125 	0.005 	-0.0676518
0.05 	0.0784375 	0.005 	-0.0681743
0.05 	0.0790625 	0.005 	-0.0685895
0.05 	0.0796875 	0.005 	-0.0688959
0.05 	0.0803125 	0.005 	-0.0690922
0.05 	0.0809375 	0.005 	-0.0691783
0.05 	0.0815625 	0.005 	-0.0691541
0.05 	0.0821875 	0.005 	-0.0690205
0.05 	0.0828125 	0.005 	-0.068779
0.05 	0.0834375 	0.005 	-0.0684316
0.05 	0.0840625 	0.005 	-0.0679811
0.05 	0.0846875 	0.005 	-0.067431
0.05 	0.0853125 	0.005 	-0.0667855
0.05 	0.0859375 	0.005 	-0.0660495
0.05 	0.0865625 	0.005 	-0.0652284
0.05 	0.0871875 	0.005 	-0.0643285
0.05 	0.0878125 	0.005 	-0.0633564
0.05 	0.0884375 	0.005 	-0.0623196
0.05 	0.0890625 	0.005 	-0.061226
0.05 	0.0896875 	0.005 	-0.0600837
0.05 	0.0903125 	0.005 	-0.0589016
0.05 	0.0909375 	0.005 	-0.0576888
0.05 	0.0915625 	0.005 	-0.0564544
0.05 	0.0921875 	0.005 	-0.0552081
0.05 	0.0928125 	0.005 	-0.0539593
0.05 	0.0934375 	0.005 	-0.0527175
0.05 	0.0940625 	0.005 	-0.0514921
0.05 	0.0946875 	0.005 	-0.0502922
0.05 	0.0953125 	0.005 	-0.0491266
0.05 	0.0959375 	0.005 	-0.0480036
0.05 	0.0965625 	0.005 	-0.0469306
0.05 	0.0971875 	0.005 	-0.0459144
0.05 	0.0978125 	0.005 	-0.0449649
0.05 	0.0984375 	0.005 	-0.0440912
0.05 	0.0990625 	0.005 	-0.0432468
0.05 	0.0996875 	0.005 	-0.0423839
