0.05 	0.0003125 	0.005 	-0.033354
0.05 	0.0009375 	0.005 	-0.0297734
0.05 	0.0015625 	0.005 	-0.0269206
0.05 	0.0021875 	0.005 	-0.024402
0.05 	0.0028125 	0.005 	-0.0221387
0.05 	0.0034375 	0.005 	-0.0202108
0.05 	0.0040625 	0.005 	-0.0185467
0.05 	0.0046875 	0.005 	-0.0170933
0.05 	0.0053125 	0.005 	-0.0157788
0.05 	0.0059375 	0.005 	-0.0145475
0.05 	0.0065625 	0.005 	-0.0133689
0.05 	0.0071875 	0.005 	-0.0122583
0.05 	0.0078125 	0.005 	-0.0112956
0.05 	0.0084375 	0.005 	-0.0105301
0.05 	0.0090625 	0.005 	-0.00994117
0.05 	0.0096875 	0.005 	-0.00945881
0.05 	0.0103125 	0.005 	-0.00903671
0.05 	0.0109375 	0.005 	-0.00867325
0.05 	0.0115625 	0.005 	-0.00837141
0.05 	0.0121875 	0.005 	-0.00812823
0.05 	0.0128125 	0.005 	-0.00793833
0.05 	0.0134375 	0.005 	-0.00777962
0.05 	0.0140625 	0.005 	-0.00762404
0.05 	0.0146875 	0.005 	-0.007475
0.05 	0.0153125 	0.005 	-0.00735853
0.05 	0.0159375 	0.005 	-0.00727145
0.05 	0.0165625 	0.005 	-0.00717215
0.05 	0.0171875 	0.005 	-0.00703914
0.05 	0.0178125 	0.005 	-0.00691389
0.05 	0.0184375 	0.005 	-0.00685558
0.05 	0.0190625 	0.005 	-0.00687048
0.05 	0.0196875 	0.005 	-0.00691234
0.05 	0.0203125 	0.005 	-0.00695427
0.05 	0.0209375 	0.005 	-0.00704139
0.05 	0.0215625 	0.005 	-0.00724925
0.05 	0.0221875 	0.005 	-0.00761221
0.05 	0.0228125 	0.005 	-0.00810396
0.05 	0.0234375 	0.005 	-0.00867202
0.05 	0.0240625 	0.005 	-0.00927025
0.05 	0.0246875 	0.005 	-0.00986845
0.05 	0.0253125 	0.005 	-0.0104469
0.05 	0.0259375 	0.005 	-0.0110007
0.05 	0.0265625 	0.005 	-0.0115674
0.05 	0.0271875 	0.005 	-0.012228
0.05 	0.0278125 	0.005 	-0.0130456
0.05 	0.0284375 	0.005 	-0.014006
0.05 	0.0290625 	0.005 	-0.0150439
0.05 	0.0296875 	0.005 	-0.0161345
0.05 	0.0303125 	0.005 	-0.0173266
0.05 	0.0309375 	0.005 	-0.0186728
