0.049 	0.0025 	0.005 	0.027333
0.049 	0.0075 	0.005 	0.0288738
0.049 	0.0125 	0.005 	0.0295046
0.049 	0.0175 	0.005 	0.0292603
0.049 	0.0225 	0.005 	0.0281429
0.049 	0.0275 	0.005 	0.0259228
0.049 	0.0325 	0.005 	0.0222917
0.049 	0.0375 	0.005 	0.0168895
0.049 	0.0425 	0.005 	0.00933054
0.049 	0.0475 	0.005 	-0.000726102
0.049 	0.0525 	0.005 	-0.0134536
0.049 	0.0575 	0.005 	-0.0286807
0.049 	0.0625 	0.005 	-0.0456785
0.049 	0.0675 	0.005 	-0.0629692
0.049 	0.0725 	0.005 	-0.0782701
0.049 	0.0775 	0.005 	-0.0887627
0.049 	0.0825 	0.005 	-0.0919547
0.049 	0.0875 	0.005 	-0.0868146
0.049 	0.0925 	0.005 	-0.073289
0.049 	0.0975 	0.005 	-0.0532865
