0.049 	0.0025 	0.005 	-0.0173758 	0.000181792 	0
0.049 	0.0075 	0.005 	-0.0452802 	0.000952857 	0
0.049 	0.0125 	0.005 	-0.069126 	0.00240493 	0
0.049 	0.0175 	0.005 	-0.090687 	0.00434686 	0
0.049 	0.0225 	0.005 	-0.11101 	0.00672895 	0
0.049 	0.0275 	0.005 	-0.13065 	0.00958022 	0
0.049 	0.0325 	0.005 	-0.149681 	0.0129434 	0
0.049 	0.0375 	0.005 	-0.167665 	0.0168499 	0
0.049 	0.0425 	0.005 	-0.183572 	0.021289 	0
0.049 	0.0475 	0.005 	-0.195685 	0.0261655 	0
0.049 	0.0525 	0.005 	-0.201475 	0.0312482 	0
0.049 	0.0575 	0.005 	-0.197474 	0.0361151 	0
0.049 	0.0625 	0.005 	-0.179179 	0.0401129 	0
0.049 	0.0675 	0.005 	-0.14101 	0.0423627 	0
0.049 	0.0725 	0.005 	-0.076423 	0.0418641 	0
0.049 	0.0775 	0.005 	0.0217383 	0.0377586 	0
0.049 	0.0825 	0.005 	0.160452 	0.0297581 	0
0.049 	0.0875 	0.005 	0.345145 	0.018704 	0
0.049 	0.0925 	0.005 	0.577409 	0.00745924 	0
0.049 	0.0975 	0.005 	0.851032 	0.00114688 	0
