0.05 	0.0003125 	0.005 	0.00334862
0.05 	0.0009375 	0.005 	0.00335561
0.05 	0.0015625 	0.005 	0.00336056
0.05 	0.0021875 	0.005 	0.00336393
0.05 	0.0028125 	0.005 	0.00336622
0.05 	0.0034375 	0.005 	0.00336737
0.05 	0.0040625 	0.005 	0.00336725
0.05 	0.0046875 	0.005 	0.00336577
0.05 	0.0053125 	0.005 	0.00336281
0.05 	0.0059375 	0.005 	0.00335823
0.05 	0.0065625 	0.005 	0.00335187
0.05 	0.0071875 	0.005 	0.00334356
0.05 	0.0078125 	0.005 	0.00333312
0.05 	0.0084375 	0.005 	0.00332033
0.05 	0.0090625 	0.005 	0.00330499
0.05 	0.0096875 	0.005 	0.00328685
0.05 	0.0103125 	0.005 	0.00326568
0.05 	0.0109375 	0.005 	0.0032412
0.05 	0.0115625 	0.005 	0.00321314
0.05 	0.0121875 	0.005 	0.0031812
0.05 	0.0128125 	0.005 	0.00314506
0.05 	0.0134375 	0.005 	0.00310441
0.05 	0.0140625 	0.005 	0.00305889
0.05 	0.0146875 	0.005 	0.00300814
0.05 	0.0153125 	0.005 	0.00295178
0.05 	0.0159375 	0.005 	0.00288941
0.05 	0.0165625 	0.005 	0.00282062
0.05 	0.0171875 	0.005 	0.00274496
0.05 	0.0178125 	0.005 	0.00266198
0.05 	0.0184375 	0.005 	0.00257118
0.05 	0.0190625 	0.005 	0.00247207
0.05 	0.0196875 	0.005 	0.0023641
0.05 	0.0203125 	0.005 	0.00224673
0.05 	0.0209375 	0.005 	0.00211938
0.05 	0.0215625 	0.005 	0.00198143
0.05 	0.0221875 	0.005 	0.00183227
0.05 	0.0228125 	0.005 	0.00167124
0.05 	0.0234375 	0.005 	0.00149766
0.05 	0.0240625 	0.005 	0.00131084
0.05 	0.0246875 	0.005 	0.00111004
0.05 	0.0253125 	0.005 	0.000894495
0.05 	0.0259375 	0.005 	0.000663431
0.05 	0.0265625 	0.005 	0.000416038
0.05 	0.0271875 	0.005 	0.000151489
0.05 	0.0278125 	0.005 	-0.000131061
0.05 	0.0284375 	0.005 	-0.000432481
0.05 	0.0290625 	0.005 	-0.000753654
0.05 	0.0296875 	0.005 	-0.00109548
0.05 	0.0303125 	0.005 	-0.00145889
0.05 	0.0309375 	0.005 	-0.0018448
0.05 	0.0315625 	0.005 	-0.00225416
0.05 	0.0321875 	0.005 	-0.00268792
0.05 	0.0328125 	0.005 	-0.003147
0.05 	0.0334375 	0.005 	-0.00363236
0.05 	0.0340625 	0.005 	-0.00414492
0.05 	0.0346875 	0.005 	-0.0046856
0.05 	0.0353125 	0.005 	-0.0052553
0.05 	0.0359375 	0.005 	-0.00585491
0.05 	0.0365625 	0.005 	-0.00648529
0.05 	0.0371875 	0.005 	-0.00714724
0.05 	0.0378125 	0.005 	-0.00784154
0.05 	0.0384375 	0.005 	-0.0085689
0.05 	0.0390625 	0.005 	-0.00933
0.05 	0.0396875 	0.005 	-0.0101254
0.05 	0.0403125 	0.005 	-0.0109557
0.05 	0.0409375 	0.005 	-0.0118214
0.05 	0.0415625 	0.005 	-0.0127227
0.05 	0.0421875 	0.005 	-0.01366
0.05 	0.0428125 	0.005 	-0.0146334
0.05 	0.0434375 	0.005 	-0.015643
0.05 	0.0440625 	0.005 	-0.0166887
0.05 	0.0446875 	0.005 	-0.0177703
0.05 	0.0453125 	0.005 	-0.0188876
0.05 	0.0459375 	0.005 	-0.0200401
0.05 	0.0465625 	0.005 	-0.0212271
0.05 	0.0471875 	0.005 	-0.022448
0.05 	0.0478125 	0.005 	-0.0237019
0.05 	0.0484375 	0.005 	-0.0249876
0.05 	0.0490625 	0.005 	-0.026304
0.05 	0.0496875 	0.005 	-0.0276497
0.05 	0.0503125 	0.005 	-0.0290232
0.05 	0.0509375 	0.005 	-0.0304227
0.05 	0.0515625 	0.005 	-0.0318465
0.05 	0.0521875 	0.005 	-0.0332925
0.05 	0.0528125 	0.005 	-0.0347586
0.05 	0.0534375 	0.005 	-0.0362424
0.05 	0.0540625 	0.005 	-0.0377415
0.05 	0.0546875 	0.005 	-0.0392534
0.05 	0.0553125 	0.005 	-0.0407753
0.05 	0.0559375 	0.005 	-0.0423044
0.05 	0.0565625 	0.005 	-0.0438377
0.05 	0.0571875 	0.005 	-0.0453723
0.05 	0.0578125 	0.005 	-0.046905
0.05 	0.0584375 	0.005 	-0.0484328
0.05 	0.0590625 	0.005 	-0.0499523
0.05 	0.0596875 	0.005 	-0.0514603
0.05 	0.0603125 	0.005 	-0.0529536
0.05 	0.0609375 	0.005 	-0.0544289
0.05 	0.0615625 	0.005 	-0.0558829
0.05 	0.0621875 	0.005 	-0.0573123
0.05 	0.0628125 	0.005 	-0.0587141
0.05 	0.0634375 	0.005 	-0.0600849
0.05 	0.0640625 	0.005 	-0.0614218
0.05 	0.0646875 	0.005 	-0.0627218
0.05 	0.0653125 	0.005 	-0.063982
0.05 	0.0659375 	0.005 	-0.0651997
0.05 	0.0665625 	0.005 	-0.0663722
0.05 	0.0671875 	0.005 	-0.0674969
0.05 	0.0678125 	0.005 	-0.0685717
0.05 	0.0684375 	0.005 	-0.0695943
0.05 	0.0690625 	0.005 	-0.0705626
0.05 	0.0696875 	0.005 	-0.071475
0.05 	0.0703125 	0.005 	-0.0723296
0.05 	0.0709375 	0.005 	-0.073125
0.05 	0.0715625 	0.005 	-0.07386
0.05 	0.0721875 	0.005 	-0.0745335
0.05 	0.0728125 	0.005 	-0.0751445
0.05 	0.0734375 	0.005 	-0.0756924
0.05 	0.0740625 	0.005 	-0.0761766
0.05 	0.0746875 	0.005 	-0.0765968
0.05 	0.0753125 	0.005 	-0.0769529
0.05 	0.0759375 	0.005 	-0.0772449
0.05 	0.0765625 	0.005 	-0.077473
0.05 	0.0771875 	0.005 	-0.0776376
0.05 	0.0778125 	0.005 	-0.0777392
0.05 	0.0784375 	0.005 	-0.0777785
0.05 	0.0790625 	0.005 	-0.0777563
0.05 	0.0796875 	0.005 	-0.0776736
0.05 	0.0803125 	0.005 	-0.0775316
0.05 	0.0809375 	0.005 	-0.0773314
0.05 	0.0815625 	0.005 	-0.0770745
0.05 	0.0821875 	0.005 	-0.0767622
0.05 	0.0828125 	0.005 	-0.0763963
0.05 	0.0834375 	0.005 	-0.0759783
0.05 	0.0840625 	0.005 	-0.0755101
0.05 	0.0846875 	0.005 	-0.0749936
0.05 	0.0853125 	0.005 	-0.0744309
0.05 	0.0859375 	0.005 	-0.0738241
0.05 	0.0865625 	0.005 	-0.0731754
0.05 	0.0871875 	0.005 	-0.0724873
0.05 	0.0878125 	0.005 	-0.0717624
0.05 	0.0884375 	0.005 	-0.0710032
0.05 	0.0890625 	0.005 	-0.0702128
0.05 	0.0896875 	0.005 	-0.069394
0.05 	0.0903125 	0.005 	-0.0685501
0.05 	0.0909375 	0.005 	-0.0676845
0.05 	0.0915625 	0.005 	-0.0668009
0.05 	0.0921875 	0.005 	-0.0659029
0.05 	0.0928125 	0.005 	-0.0649947
0.05 	0.0934375 	0.005 	-0.0640804
0.05 	0.0940625 	0.005 	-0.0631643
0.05 	0.0946875 	0.005 	-0.0622509
0.05 	0.0953125 	0.005 	-0.0613447
0.05 	0.0959375 	0.005 	-0.0604502
0.05 	0.0965625 	0.005 	-0.0595715
0.05 	0.0971875 	0.005 	-0.0587125
0.05 	0.0978125 	0.005 	-0.057881
0.05 	0.0984375 	0.005 	-0.0570845
0.05 	0.0990625 	0.005 	-0.05627
0.05 	0.0996875 	0.005 	-0.055385
