0.05 	0.0003125 	0.005 	0.00425915
0.05 	0.0009375 	0.005 	0.00427023
0.05 	0.0015625 	0.005 	0.00427895
0.05 	0.0021875 	0.005 	0.00428598
0.05 	0.0028125 	0.005 	0.00429214
0.05 	0.0034375 	0.005 	0.00429735
0.05 	0.0040625 	0.005 	0.00430153
0.05 	0.0046875 	0.005 	0.00430465
0.05 	0.0053125 	0.005 	0.00430666
0.05 	0.0059375 	0.005 	0.00430752
0.05 	0.0065625 	0.005 	0.00430716
0.05 	0.0071875 	0.005 	0.00430553
0.05 	0.0078125 	0.005 	0.00430254
0.05 	0.0084375 	0.005 	0.00429811
0.05 	0.0090625 	0.005 	0.00429216
0.05 	0.0096875 	0.005 	0.00428458
0.05 	0.0103125 	0.005 	0.00427528
0.05 	0.0109375 	0.005 	0.00426413
0.05 	0.0115625 	0.005 	0.00425103
0.05 	0.0121875 	0.005 	0.00423583
0.05 	0.0128125 	0.005 	0.00421841
0.05 	0.0134375 	0.005 	0.00419863
0.05 	0.0140625 	0.005 	0.00417634
0.05 	0.0146875 	0.005 	0.0041514
0.05 	0.0153125 	0.005 	0.00412365
0.05 	0.0159375 	0.005 	0.00409294
0.05 	0.0165625 	0.005 	0.00405911
0.05 	0.0171875 	0.005 	0.00402198
0.05 	0.0178125 	0.005 	0.00398136
0.05 	0.0184375 	0.005 	0.00393704
0.05 	0.0190625 	0.005 	0.00388881
0.05 	0.0196875 	0.005 	0.00383644
0.05 	0.0203125 	0.005 	0.00377967
0.05 	0.0209375 	0.005 	0.00371826
0.05 	0.0215625 	0.005 	0.00365194
0.05 	0.0221875 	0.005 	0.00358042
0.05 	0.0228125 	0.005 	0.00350342
0.05 	0.0234375 	0.005 	0.00342064
0.05 	0.0240625 	0.005 	0.00333175
0.05 	0.0246875 	0.005 	0.0032364
0.05 	0.0253125 	0.005 	0.00313422
0.05 	0.0259375 	0.005 	0.00302481
0.05 	0.0265625 	0.005 	0.00290775
0.05 	0.0271875 	0.005 	0.0027826
0.05 	0.0278125 	0.005 	0.00264891
0.05 	0.0284375 	0.005 	0.0025062
0.05 	0.0290625 	0.005 	0.00235397
0.05 	0.0296875 	0.005 	0.00219171
0.05 	0.0303125 	0.005 	0.00201887
0.05 	0.0309375 	0.005 	0.00183489
0.05 	0.0315625 	0.005 	0.00163915
0.05 	0.0321875 	0.005 	0.00143102
0.05 	0.0328125 	0.005 	0.00120983
0.05 	0.0334375 	0.005 	0.000974921
0.05 	0.0340625 	0.005 	0.000725582
0.05 	0.0346875 	0.005 	0.000461109
0.05 	0.0353125 	0.005 	0.000180767
0.05 	0.0359375 	0.005 	-0.000116203
0.05 	0.0365625 	0.005 	-0.000430587
0.05 	0.0371875 	0.005 	-0.000763194
0.05 	0.0378125 	0.005 	-0.00111485
0.05 	0.0384375 	0.005 	-0.00148637
0.05 	0.0390625 	0.005 	-0.00187861
0.05 	0.0396875 	0.005 	-0.00229238
0.05 	0.0403125 	0.005 	-0.00272854
0.05 	0.0409375 	0.005 	-0.00318791
0.05 	0.0415625 	0.005 	-0.00367133
0.05 	0.0421875 	0.005 	-0.00417966
0.05 	0.0428125 	0.005 	-0.00471369
0.05 	0.0434375 	0.005 	-0.00527423
0.05 	0.0440625 	0.005 	-0.00586201
0.05 	0.0446875 	0.005 	-0.00647775
0.05 	0.0453125 	0.005 	-0.00712213
0.05 	0.0459375 	0.005 	-0.00779578
0.05 	0.0465625 	0.005 	-0.00849928
0.05 	0.0471875 	0.005 	-0.00923313
0.05 	0.0478125 	0.005 	-0.00999776
0.05 	0.0484375 	0.005 	-0.0107935
0.05 	0.0490625 	0.005 	-0.0116206
0.05 	0.0496875 	0.005 	-0.0124793
0.05 	0.0503125 	0.005 	-0.0133695
0.05 	0.0509375 	0.005 	-0.0142912
0.05 	0.0515625 	0.005 	-0.0152442
0.05 	0.0521875 	0.005 	-0.0162283
0.05 	0.0528125 	0.005 	-0.0172428
0.05 	0.0534375 	0.005 	-0.0182872
0.05 	0.0540625 	0.005 	-0.0193607
0.05 	0.0546875 	0.005 	-0.0204625
0.05 	0.0553125 	0.005 	-0.0215913
0.05 	0.0559375 	0.005 	-0.0227461
0.05 	0.0565625 	0.005 	-0.0239252
0.05 	0.0571875 	0.005 	-0.0251273
0.05 	0.0578125 	0.005 	-0.0263504
0.05 	0.0584375 	0.005 	-0.0275927
0.05 	0.0590625 	0.005 	-0.0288522
0.05 	0.0596875 	0.005 	-0.0301265
0.05 	0.0603125 	0.005 	-0.0314133
0.05 	0.0609375 	0.005 	-0.03271
0.05 	0.0615625 	0.005 	-0.0340141
0.05 	0.0621875 	0.005 	-0.0353227
0.05 	0.0628125 	0.005 	-0.0366328
0.05 	0.0634375 	0.005 	-0.0379416
0.05 	0.0640625 	0.005 	-0.0392459
0.05 	0.0646875 	0.005 	-0.0405427
0.05 	0.0653125 	0.005 	-0.0418286
0.05 	0.0659375 	0.005 	-0.0431005
0.05 	0.0665625 	0.005 	-0.0443552
0.05 	0.0671875 	0.005 	-0.0455894
0.05 	0.0678125 	0.005 	-0.0467998
0.05 	0.0684375 	0.005 	-0.0479833
0.05 	0.0690625 	0.005 	-0.0491368
0.05 	0.0696875 	0.005 	-0.0502573
0.05 	0.0703125 	0.005 	-0.0513417
0.05 	0.0709375 	0.005 	-0.0523872
0.05 	0.0715625 	0.005 	-0.0533912
0.05 	0.0721875 	0.005 	-0.054351
0.05 	0.0728125 	0.005 	-0.0552642
0.05 	0.0734375 	0.005 	-0.0561286
0.05 	0.0740625 	0.005 	-0.0569421
0.05 	0.0746875 	0.005 	-0.0577027
0.05 	0.0753125 	0.005 	-0.0584088
0.05 	0.0759375 	0.005 	-0.0590589
0.05 	0.0765625 	0.005 	-0.0596517
0.05 	0.0771875 	0.005 	-0.0601861
0.05 	0.0778125 	0.005 	-0.0606611
0.05 	0.0784375 	0.005 	-0.0610762
0.05 	0.0790625 	0.005 	-0.0614309
0.05 	0.0796875 	0.005 	-0.0617248
0.05 	0.0803125 	0.005 	-0.0619581
0.05 	0.0809375 	0.005 	-0.0621306
0.05 	0.0815625 	0.005 	-0.062243
0.05 	0.0821875 	0.005 	-0.0622955
0.05 	0.0828125 	0.005 	-0.0622891
0.05 	0.0834375 	0.005 	-0.0622245
0.05 	0.0840625 	0.005 	-0.0621029
0.05 	0.0846875 	0.005 	-0.0619254
0.05 	0.0853125 	0.005 	-0.0616937
0.05 	0.0859375 	0.005 	-0.0614092
0.05 	0.0865625 	0.005 	-0.0610737
0.05 	0.0871875 	0.005 	-0.0606893
0.05 	0.0878125 	0.005 	-0.0602581
0.05 	0.0884375 	0.005 	-0.0597824
0.05 	0.0890625 	0.005 	-0.0592648
0.05 	0.0896875 	0.005 	-0.0587079
