0.05 	0.0025 	0.005 	0.0432861
0.05 	0.0075 	0.005 	0.0418257
0.05 	0.0125 	0.005 	0.04087
0.05 	0.0175 	0.005 	0.0401285
0.05 	0.0225 	0.005 	0.039266
0.05 	0.0275 	0.005 	0.0380558
0.05 	0.0325 	0.005 	0.0362303
0.05 	0.0375 	0.005 	0.0334675
0.05 	0.0425 	0.005 	0.02942
0.05 	0.0475 	0.005 	0.023769
0.05 	0.0525 	0.005 	0.0163214
0.05 	0.0575 	0.005 	0.00715601
0.05 	0.0625 	0.005 	-0.00320088
0.05 	0.0675 	0.005 	-0.0136359
0.05 	0.0725 	0.005 	-0.0224638
0.05 	0.0775 	0.005 	-0.0277571
0.05 	0.0825 	0.005 	-0.0281413
0.05 	0.0875 	0.005 	-0.0240852
0.05 	0.0925 	0.005 	-0.018831
0.05 	0.0975 	0.005 	-0.0162332
