0.05 	0.0025 	0.005 	0.0432426
0.05 	0.0075 	0.005 	0.0417488
0.05 	0.0125 	0.005 	0.0407653
0.05 	0.0175 	0.005 	0.0399928
0.05 	0.0225 	0.005 	0.0390872
0.05 	0.0275 	0.005 	0.037818
0.05 	0.0325 	0.005 	0.0359162
0.05 	0.0375 	0.005 	0.0330621
0.05 	0.0425 	0.005 	0.0289137
0.05 	0.0475 	0.005 	0.0231613
0.05 	0.0525 	0.005 	0.0156238
0.05 	0.0575 	0.005 	0.00639319
0.05 	0.0625 	0.005 	-0.00399363
0.05 	0.0675 	0.005 	-0.0144173
0.05 	0.0725 	0.005 	-0.0231945
0.05 	0.0775 	0.005 	-0.0284083
0.05 	0.0825 	0.005 	-0.0287015
0.05 	0.0875 	0.005 	-0.0245637
0.05 	0.0925 	0.005 	-0.0192562
0.05 	0.0975 	0.005 	-0.0166419
