0.05 	0.0025 	0.005 	-0.0176959 	-0.000145208 	0
0.05 	0.0075 	0.005 	-0.046112 	-0.000812844 	0
0.05 	0.0125 	0.005 	-0.0703732 	-0.00210549 	0
0.05 	0.0175 	0.005 	-0.0922685 	-0.00380598 	0
0.05 	0.0225 	0.005 	-0.112858 	-0.00577728 	0
0.05 	0.0275 	0.005 	-0.13271 	-0.00791202 	0
0.05 	0.0325 	0.005 	-0.151912 	-0.010081 	0
0.05 	0.0375 	0.005 	-0.170032 	-0.0121271 	0
0.05 	0.0425 	0.005 	-0.186036 	-0.0138676 	0
0.05 	0.0475 	0.005 	-0.198178 	-0.0151053 	0
0.05 	0.0525 	0.005 	-0.203863 	-0.0156517 	0
0.05 	0.0575 	0.005 	-0.199521 	-0.0153641 	0
0.05 	0.0625 	0.005 	-0.180516 	-0.014193 	0
0.05 	0.0675 	0.005 	-0.141148 	-0.0122287 	0
0.05 	0.0725 	0.005 	-0.0748453 	-0.00972573 	0
0.05 	0.0775 	0.005 	0.0253563 	-0.00707148 	0
0.05 	0.0825 	0.005 	0.165903 	-0.00467034 	0
0.05 	0.0875 	0.005 	0.351346 	-0.00279346 	0
0.05 	0.0925 	0.005 	0.582361 	-0.00149376 	0
0.05 	0.0975 	0.005 	0.852659 	-0.000499276 	0
