0.05 	0.0025 	0.005 	0.043246
0.05 	0.0075 	0.005 	0.0417514
0.05 	0.0125 	0.005 	0.0407671
0.05 	0.0175 	0.005 	0.0399936
0.05 	0.0225 	0.005 	0.0390866
0.05 	0.0275 	0.005 	0.0378155
0.05 	0.0325 	0.005 	0.0359114
0.05 	0.0375 	0.005 	0.0330544
0.05 	0.0425 	0.005 	0.028903
0.05 	0.0475 	0.005 	0.0231479
0.05 	0.0525 	0.005 	0.0156081
0.05 	0.0575 	0.005 	0.00637585
0.05 	0.0625 	0.005 	-0.00401152
0.05 	0.0675 	0.005 	-0.0144347
0.05 	0.0725 	0.005 	-0.0232104
0.05 	0.0775 	0.005 	-0.0284219
0.05 	0.0825 	0.005 	-0.0287128
0.05 	0.0875 	0.005 	-0.024573
0.05 	0.0925 	0.005 	-0.0192644
0.05 	0.0975 	0.005 	-0.0166499
